GISJOIN,STATEFP,COUNTYFP,TRACTCE,pov_fam_5_17,nonpov_fam_5_17,tot_fam_5_17,Percent_Pov_Fam5_17
G1200860000706,12,86,706,176,478,654,0.26911315
G1200860000707,12,86,707,132,551,683,0.19326501
G1200860000708,12,86,708,172,434,606,0.28382838
G1200860000709,12,86,709,131,421,552,0.23731884
G1200860000710,12,86,710,81,291,372,0.21774194
G1200860000711,12,86,711,169,222,391,0.43222508
G1200860000712,12,86,712,87,184,271,0.32103321
G1200860000804,12,86,804,263,275,538,0.48884758
G1200860000805,12,86,805,100,312,412,0.24271844
G1200860000806,12,86,806,227,314,541,0.41959333
G1200860000807,12,86,807,161,212,373,0.43163538
G1200860000808,12,86,808,202,186,388,0.52061856
G1200860000901,12,86,901,169,388,557,0.30341113
G1200860000902,12,86,902,200,279,479,0.41753653
G1200860000903,12,86,903,97,136,233,0.416309
G1200860001002,12,86,1002,206,226,432,0.47685185
G1200860001003,12,86,1003,102,330,432,0.2361111
G1200860001004,12,86,1004,480,277,757,0.6340819
G1200860001005,12,86,1005,71,78,149,0.47651008
G1200860001006,12,86,1006,198,369,567,0.34920636
G1200860001101,12,86,1101,96,308,404,0.23762377
G1200860001102,12,86,1102,37,334,371,0.099730462
G1200860001103,12,86,1103,121,198,319,0.37931034
G1200860001104,12,86,1104,17,512,529,0.032136105
G1200860001203,12,86,1203,288,347,635,0.45354331
G1200860001204,12,86,1204,86,351,437,0.19679634
G1200860001205,12,86,1205,7,375,382,0.018324608
G1200860001206,12,86,1206,102,192,294,0.34693879
G1200860001301,12,86,1301,49,176,225,0.21777777
G1200860001302,12,86,1302,64,270,334,0.19161677
G1200860001401,12,86,1401,246,162,408,0.60294116
G1200860001402,12,86,1402,376,282,658,0.5714286
G1200860001501,12,86,1501,501,99,600,0.83499998
G1200860001502,12,86,1502,284,120,404,0.70297033
G1200860001602,12,86,1602,218,365,583,0.37392795
G1200860001603,12,86,1603,81,201,282,0.28723404
G1200860001605,12,86,1605,220,191,411,0.53527981
G1200860001606,12,86,1606,176,272,448,0.39285713
G1200860001701,12,86,1701,169,350,519,0.32562619
G1200860001702,12,86,1702,95,116,211,0.45023698
G1200860001703,12,86,1703,118,251,369,0.31978321
G1200860001801,12,86,1801,203,216,419,0.48448688
G1200860001802,12,86,1802,185,222,407,0.45454547
G1200860001803,12,86,1803,247,114,361,0.68421054
G1200860001901,12,86,1901,135,161,296,0.45608109
G1200860001903,12,86,1903,143,161,304,0.47039473
G1200860001904,12,86,1904,153,225,378,0.40476191
G1200860002001,12,86,2001,292,108,400,0.73000002
G1200860002003,12,86,2003,83,151,234,0.35470086
G1200860002004,12,86,2004,124,153,277,0.44765344
G1200860002100,12,86,2100,10,189,199,0.050251257
G1200860002201,12,86,2201,0,219,219,0
G1200860002202,12,86,2202,197,233,430,0.45813954
G1200860002300,12,86,2300,155,266,421,0.36817104
G1200860002402,12,86,2402,326,217,543,0.60036832
G1200860002403,12,86,2403,127,264,391,0.32480818
G1200860002404,12,86,2404,282,175,457,0.61706781
G1200860002501,12,86,2501,386,172,558,0.69175625
G1200860002502,12,86,2502,159,186,345,0.46086955
G1200860002600,12,86,2600,357,227,584,0.61130136
G1200860002702,12,86,2702,0,120,120,0
G1200860002703,12,86,2703,28,120,148,0.1891892
G1200860002705,12,86,2705,36,100,136,0.2647059
G1200860002706,12,86,2706,0,209,209,0
G1200860002800,12,86,2800,57,32,89,0.64044946
G1200860002900,12,86,2900,199,354,553,0.35985532
G1200860003001,12,86,3001,103,54,157,0.65605098
G1200860003003,12,86,3003,246,348,594,0.41414142
G1200860003004,12,86,3004,123,99,222,0.55405408
G1200860003100,12,86,3100,220,244,464,0.47413793
G1200860003400,12,86,3400,62,89,151,0.41059601
G1200860003601,12,86,3601,218,80,298,0.7315436
G1200860003602,12,86,3602,284,266,550,0.51636362
G1200860003702,12,86,3702,30,102,132,0.22727273
G1200860003703,12,86,3703,6,51,57,0.10526316
G1200860003704,12,86,3704,17,103,120,0.14166667
G1200860003705,12,86,3705,0,44,44,0
G1200860003706,12,86,3706,0,0,0,
G1200860003707,12,86,3707,0,45,45,0
G1200860003801,12,86,3801,158,481,639,0.24726135
G1200860003803,12,86,3803,13,168,181,0.071823202
G1200860003804,12,86,3804,33,437,470,0.070212767
G1200860003906,12,86,3906,22,405,427,0.051522247
G1200860003909,12,86,3909,18,43,61,0.29508197
G1200860003911,12,86,3911,192,173,365,0.52602738
G1200860003912,12,86,3912,31,324,355,0.087323941
G1200860003913,12,86,3913,73,381,454,0.16079295
G1200860003914,12,86,3914,229,98,327,0.70030582
G1200860003915,12,86,3915,219,391,610,0.35901639
G1200860003916,12,86,3916,52,219,271,0.19188192
G1200860003917,12,86,3917,45,281,326,0.1380368
G1200860003918,12,86,3918,49,92,141,0.34751773
G1200860003919,12,86,3919,18,147,165,0.10909091
G1200860003921,12,86,3921,0,166,166,0
G1200860003922,12,86,3922,68,231,299,0.22742476
G1200860004000,12,86,4000,68,422,490,0.13877551
G1200860004102,12,86,4102,24,76,100,0.23999999
G1200860004103,12,86,4103,32,197,229,0.13973799
G1200860004105,12,86,4105,18,27,45,0.40000001
G1200860004106,12,86,4106,59,254,313,0.18849841
G1200860004203,12,86,4203,0,47,47,0
G1200860004204,12,86,4204,0,46,46,0
G1200860004205,12,86,4205,10,132,142,0.070422538
G1200860004206,12,86,4206,0,56,56,0
G1200860004301,12,86,4301,0,18,18,0
G1200860004303,12,86,4303,154,14,168,0.91666669
G1200860004304,12,86,4304,19,80,99,0.19191919
G1200860004403,12,86,4403,17,63,80,0.21250001
G1200860004404,12,86,4404,52,9,61,0.85245901
G1200860004405,12,86,4405,108,50,158,0.68354428
G1200860004406,12,86,4406,0,61,61,0
G1200860004500,12,86,4500,0,159,159,0
G1200860004602,12,86,4602,23,528,551,0.041742288
G1200860004605,12,86,4605,61,395,456,0.13377193
G1200860004607,12,86,4607,0,328,328,0
G1200860004608,12,86,4608,32,193,225,0.14222223
G1200860004701,12,86,4701,46,508,554,0.083032489
G1200860004702,12,86,4702,117,481,598,0.19565217
G1200860004703,12,86,4703,140,351,491,0.28513238
G1200860004901,12,86,4901,183,210,393,0.46564886
G1200860004902,12,86,4902,147,358,505,0.29108912
G1200860005001,12,86,5001,101,332,433,0.23325635
G1200860005002,12,86,5002,189,178,367,0.5149864
G1200860005102,12,86,5102,19,110,129,0.14728682
G1200860005103,12,86,5103,77,151,228,0.33771929
G1200860005104,12,86,5104,303,70,373,0.81233245
G1200860005201,12,86,5201,193,328,521,0.37044147
G1200860005202,12,86,5202,136,259,395,0.34430379
G1200860005302,12,86,5302,364,105,469,0.77611941
G1200860005303,12,86,5303,241,196,437,0.55148739
G1200860005304,12,86,5304,273,233,506,0.53952569
G1200860005403,12,86,5403,40,120,160,0.25
G1200860005405,12,86,5405,94,162,256,0.3671875
G1200860005406,12,86,5406,279,69,348,0.80172414
G1200860005407,12,86,5407,52,138,190,0.2736842
G1200860005409,12,86,5409,99,133,232,0.42672414
G1200860005410,12,86,5410,88,154,242,0.36363637
G1200860005501,12,86,5501,70,230,300,0.23333333
G1200860005502,12,86,5502,264,140,404,0.65346533
G1200860005600,12,86,5600,80,346,426,0.18779343
G1200860005701,12,86,5701,196,314,510,0.38431373
G1200860005703,12,86,5703,66,480,546,0.12087912
G1200860005704,12,86,5704,264,574,838,0.31503579
G1200860005801,12,86,5801,114,519,633,0.18009479
G1200860005802,12,86,5802,318,329,647,0.49149922
G1200860005901,12,86,5901,89,263,352,0.25284091
G1200860005902,12,86,5902,172,147,319,0.53918493
G1200860005903,12,86,5903,150,360,510,0.29411766
G1200860005904,12,86,5904,0,280,280,0
G1200860006001,12,86,6001,0,457,457,0
G1200860006002,12,86,6002,59,406,465,0.12688172
G1200860006101,12,86,6101,0,447,447,0
G1200860006102,12,86,6102,0,343,343,0
G1200860006201,12,86,6201,51,89,140,0.36428571
G1200860006203,12,86,6203,0,94,94,0
G1200860006205,12,86,6205,49,131,180,0.27222222
G1200860006206,12,86,6206,45,108,153,0.29411766
G1200860006301,12,86,6301,286,279,565,0.50619471
G1200860006302,12,86,6302,74,259,333,0.22222222
G1200860006401,12,86,6401,160,251,411,0.38929442
G1200860006402,12,86,6402,47,230,277,0.1696751
G1200860006403,12,86,6403,152,162,314,0.48407644
G1200860006501,12,86,6501,118,249,367,0.32152587
G1200860006503,12,86,6503,112,149,261,0.42911878
G1200860006504,12,86,6504,50,164,214,0.23364486
G1200860006601,12,86,6601,103,376,479,0.21503131
G1200860006602,12,86,6602,197,222,419,0.47016707
G1200860006702,12,86,6702,25,512,537,0.046554934
G1200860006705,12,86,6705,0,169,169,0
G1200860006706,12,86,6706,0,131,131,0
G1200860006707,12,86,6707,47,451,498,0.09437751
G1200860006709,12,86,6709,0,35,35,0
G1200860006711,12,86,6711,14,97,111,0.12612613
G1200860006713,12,86,6713,126,75,201,0.62686568
G1200860006714,12,86,6714,56,58,114,0.49122807
G1200860006801,12,86,6801,42,166,208,0.20192307
G1200860006802,12,86,6802,0,294,294,0
G1200860006900,12,86,6900,40,385,425,0.094117649
G1200860007001,12,86,7001,200,603,803,0.249066
G1200860007002,12,86,7002,225,458,683,0.329429
G1200860007101,12,86,7101,58,86,144,0.40277779
G1200860007103,12,86,7103,5,81,86,0.058139537
G1200860007104,12,86,7104,46,111,157,0.29299363
G1200860007200,12,86,7200,118,122,240,0.49166667
G1200860007300,12,86,7300,21,355,376,0.055851065
G1200860007400,12,86,7400,0,512,512,0
G1200860007501,12,86,7501,34,216,250,0.13600001
G1200860007503,12,86,7503,0,74,74,0
G1200860007601,12,86,7601,53,285,338,0.15680474
G1200860007603,12,86,7603,8,213,221,0.036199097
G1200860007604,12,86,7604,38,434,472,0.080508478
G1200860007605,12,86,7605,28,314,342,0.081871346
G1200860007606,12,86,7606,87,553,640,0.1359375
G1200860007701,12,86,7701,16,464,480,0.033333335
G1200860007702,12,86,7702,43,443,486,0.088477366
G1200860007704,12,86,7704,48,302,350,0.13714285
G1200860007705,12,86,7705,15,339,354,0.042372882
G1200860007801,12,86,7801,13,116,129,0.1007752
G1200860007804,12,86,7804,24,398,422,0.056872036
G1200860007805,12,86,7805,24,360,384,0.0625
G1200860007806,12,86,7806,24,460,484,0.049586777
G1200860007807,12,86,7807,91,473,564,0.16134752
G1200860007901,12,86,7901,56,281,337,0.1661721
G1200860007902,12,86,7902,0,330,330,0
G1200860008000,12,86,8000,0,571,571,0
G1200860008101,12,86,8101,48,330,378,0.12698413
G1200860008102,12,86,8102,34,519,553,0.061482821
G1200860008202,12,86,8202,82,369,451,0.18181819
G1200860008205,12,86,8205,0,426,426,0
G1200860008206,12,86,8206,48,382,430,0.11162791
G1200860008207,12,86,8207,0,472,472,0
G1200860008208,12,86,8208,81,386,467,0.17344753
G1200860008209,12,86,8209,16,561,577,0.027729636
G1200860008304,12,86,8304,144,468,612,0.23529412
G1200860008305,12,86,8305,76,460,536,0.14179105
G1200860008306,12,86,8306,82,787,869,0.094361335
G1200860008307,12,86,8307,296,477,773,0.38292366
G1200860008308,12,86,8308,199,272,471,0.42250532
G1200860008309,12,86,8309,304,243,547,0.55575866
G1200860008405,12,86,8405,108,358,466,0.23175965
G1200860008407,12,86,8407,92,736,828,0.11111111
G1200860008409,12,86,8409,35,528,563,0.062166963
G1200860008410,12,86,8410,30,539,569,0.052724078
G1200860008412,12,86,8412,54,372,426,0.12676056
G1200860008414,12,86,8414,11,567,578,0.019031141
G1200860008415,12,86,8415,9,549,558,0.016129032
G1200860008416,12,86,8416,0,304,304,0
G1200860008417,12,86,8417,64,382,446,0.14349777
G1200860008418,12,86,8418,51,194,245,0.20816326
G1200860008419,12,86,8419,64,287,351,0.18233618
G1200860008501,12,86,8501,102,425,527,0.19354838
G1200860008502,12,86,8502,37,383,420,0.08809524
G1200860008601,12,86,8601,136,180,316,0.43037975
G1200860008602,12,86,8602,25,476,501,0.0499002
G1200860008701,12,86,8701,57,330,387,0.14728682
G1200860008702,12,86,8702,89,383,472,0.18855932
G1200860008803,12,86,8803,202,441,643,0.31415242
G1200860008804,12,86,8804,78,436,514,0.15175097
G1200860008805,12,86,8805,132,329,461,0.28633407
G1200860008806,12,86,8806,96,300,396,0.24242425
G1200860008901,12,86,8901,61,578,639,0.095461659
G1200860008902,12,86,8902,102,223,325,0.31384614
G1200860008904,12,86,8904,0,0,0,
G1200860008906,12,86,8906,135,295,430,0.31395349
G1200860008907,12,86,8907,13,290,303,0.042904291
G1200860009006,12,86,9006,67,572,639,0.10485133
G1200860009010,12,86,9010,20,515,535,0.037383176
G1200860009014,12,86,9014,105,321,426,0.24647887
G1200860009015,12,86,9015,148,415,563,0.26287743
G1200860009017,12,86,9017,172,416,588,0.29251701
G1200860009019,12,86,9019,8,225,233,0.034334764
G1200860009020,12,86,9020,71,122,193,0.36787564
G1200860009021,12,86,9021,225,300,525,0.42857143
G1200860009022,12,86,9022,33,158,191,0.17277487
G1200860009023,12,86,9023,233,382,615,0.37886178
G1200860009024,12,86,9024,106,349,455,0.23296703
G1200860009026,12,86,9026,100,175,275,0.36363637
G1200860009027,12,86,9027,129,278,407,0.31695333
G1200860009028,12,86,9028,89,321,410,0.21707317
G1200860009029,12,86,9029,27,286,313,0.08626198
G1200860009030,12,86,9030,55,234,289,0.19031142
G1200860009031,12,86,9031,98,231,329,0.29787233
G1200860009034,12,86,9034,116,858,974,0.11909651
G1200860009035,12,86,9035,0,414,414,0
G1200860009036,12,86,9036,200,906,1106,0.18083182
G1200860009038,12,86,9038,192,1032,1224,0.15686275
G1200860009039,12,86,9039,123,619,742,0.16576819
G1200860009040,12,86,9040,0,14,14,0
G1200860009043,12,86,9043,117,627,744,0.15725806
G1200860009044,12,86,9044,198,180,378,0.52380955
G1200860009046,12,86,9046,32,109,141,0.22695035
G1200860009047,12,86,9047,92,362,454,0.20264317
G1200860009100,12,86,9100,156,245,401,0.38902742
G1200860009200,12,86,9200,54,182,236,0.22881356
G1200860009305,12,86,9305,14,452,466,0.030042918
G1200860009306,12,86,9306,137,337,474,0.28902954
G1200860009307,12,86,9307,325,446,771,0.42153049
G1200860009308,12,86,9308,510,247,757,0.67371202
G1200860009309,12,86,9309,62,496,558,0.11111111
G1200860009311,12,86,9311,193,381,574,0.33623692
G1200860009312,12,86,9312,20,270,290,0.068965517
G1200860009313,12,86,9313,30,449,479,0.062630482
G1200860009314,12,86,9314,207,195,402,0.51492536
G1200860009315,12,86,9315,61,263,324,0.18827161
G1200860009400,12,86,9400,204,392,596,0.34228188
G1200860009501,12,86,9501,132,447,579,0.22797927
G1200860009503,12,86,9503,147,376,523,0.28107074
G1200860009504,12,86,9504,172,318,490,0.3510204
G1200860009600,12,86,9600,216,726,942,0.22929937
G1200860009703,12,86,9703,20,334,354,0.056497175
G1200860009704,12,86,9704,25,585,610,0.040983606
G1200860009705,12,86,9705,122,194,316,0.38607594
G1200860009706,12,86,9706,46,386,432,0.10648149
G1200860009803,12,86,9803,29,455,484,0.059917357
G1200860009804,12,86,9804,64,274,338,0.18934911
G1200860009806,12,86,9806,46,203,249,0.18473895
G1200860009807,12,86,9807,83,469,552,0.15036231
G1200860009808,12,86,9808,18,236,254,0.070866145
G1200860009901,12,86,9901,159,842,1001,0.15884116
G1200860009903,12,86,9903,66,394,460,0.14347826
G1200860009904,12,86,9904,155,224,379,0.40897098
G1200860009905,12,86,9905,105,413,518,0.2027027
G1200860009906,12,86,9906,110,354,464,0.23706897
G1200860010001,12,86,10001,258,359,617,0.41815236
G1200860010005,12,86,10005,222,467,689,0.32220611
G1200860010006,12,86,10006,134,697,831,0.1612515
G1200860010009,12,86,10009,367,397,764,0.4803665
G1200860010010,12,86,10010,142,303,445,0.31910113
G1200860010011,12,86,10011,157,421,578,0.27162629
G1200860010012,12,86,10012,128,305,433,0.29561201
G1200860010013,12,86,10013,249,322,571,0.43607706
G1200860010015,12,86,10015,139,243,382,0.36387435
G1200860010016,12,86,10016,110,363,473,0.23255815
G1200860010193,12,86,10193,39,316,355,0.10985915
G1200860010198,12,86,10198,5,358,363,0.013774104
G1200860010201,12,86,10201,74,442,516,0.14341085
G1200860010204,12,86,10204,65,653,718,0.090529248
G1200860010205,12,86,10205,193,269,462,0.41774893
G1200860010207,12,86,10207,97,258,355,0.27323943
G1200860010208,12,86,10208,208,360,568,0.36619717
G1200860010209,12,86,10209,223,380,603,0.36981758
G1200860010210,12,86,10210,147,407,554,0.26534295
G1200860010300,12,86,10300,157,519,676,0.23224851
G1200860010400,12,86,10400,106,206,312,0.33974358
G1200860010500,12,86,10500,358,1052,1410,0.25390071
G1200860010604,12,86,10604,93,360,453,0.20529801
G1200860010606,12,86,10606,10,597,607,0.016474465
G1200860010608,12,86,10608,94,412,506,0.18577075
G1200860010609,12,86,10609,156,391,547,0.28519195
G1200860010610,12,86,10610,91,347,438,0.20776255
G1200860010612,12,86,10612,170,1087,1257,0.13524264
G1200860010613,12,86,10613,102,506,608,0.16776316
G1200860010614,12,86,10614,410,811,1221,0.33579034
G1200860010617,12,86,10617,113,691,804,0.14054726
G1200860010703,12,86,10703,784,812,1596,0.49122807
G1200860010704,12,86,10704,441,817,1258,0.35055643
G1200860010801,12,86,10801,417,387,804,0.51865673
G1200860010802,12,86,10802,459,442,901,0.50943398
G1200860010900,12,86,10900,356,306,662,0.53776437
G1200860011001,12,86,11001,781,536,1317,0.59301442
G1200860011003,12,86,11003,168,255,423,0.39716312
G1200860011005,12,86,11005,251,402,653,0.38437977
G1200860011007,12,86,11007,69,629,698,0.098853871
G1200860011008,12,86,11008,0,548,548,0
G1200860011009,12,86,11009,191,663,854,0.22365339
G1200860011101,12,86,11101,511,552,1063,0.48071495
G1200860011102,12,86,11102,69,678,747,0.092369474
G1200860011201,12,86,11201,344,439,783,0.43933588
G1200860011202,12,86,11202,210,469,679,0.30927834
G1200860011300,12,86,11300,663,319,982,0.67515278
G1200860011401,12,86,11401,541,1658,2199,0.24602091
G1200860011403,12,86,11403,499,298,797,0.62609786
G1200860011404,12,86,11404,329,322,651,0.50537634
G1200860011500,12,86,11500,99,545,644,0.15372671
G1200860011600,12,86,11600,22,623,645,0.034108527
G1200860011700,12,86,11700,174,693,867,0.20069204
G1200860011800,12,86,11800,60,209,269,0.22304833
G1200860011900,12,86,11900,45,481,526,0.085551329
G1200860012000,12,86,12000,443,583,1026,0.43177387
G1200860012100,12,86,12100,646,1232,1878,0.34398296
G1200860012200,12,86,12200,31,486,517,0.059961315
G1200860012300,12,86,12300,95,648,743,0.12786002
G1200860012400,12,86,12400,153,1213,1366,0.11200586
G1200860012500,12,86,12500,42,577,619,0.067851372
G1200860012600,12,86,12600,274,560,834,0.32853717
G1200860012700,12,86,12700,110,842,952,0.11554622
G1200860012800,12,86,12800,158,843,1001,0.15784216
G1200860012900,12,86,12900,70,326,396,0.17676768
G1200860013000,12,86,13000,165,359,524,0.3148855
G1200860013100,12,86,13100,305,407,712,0.42837077
G1200860013200,12,86,13200,130,446,576,0.22569445
G1200860013300,12,86,13300,235,442,677,0.34711966
G1200860013400,12,86,13400,114,458,572,0.19930071
G1200860013500,12,86,13500,244,411,655,0.37251908
G1200860013600,12,86,13600,311,289,600,0.51833332
G1200860013700,12,86,13700,229,462,691,0.33140376
G1200860013800,12,86,13800,147,309,456,0.32236841
G1200860013900,12,86,13900,24,316,340,0.070588239
G1200860014000,12,86,14000,11,18,29,0.37931034
G1200860014100,12,86,14100,0,0,0,
G1200860014200,12,86,14200,143,442,585,0.24444444
G1200860014300,12,86,14300,0,272,272,0
G1200860014400,12,86,14400,90,345,435,0.20689656
G1200860014500,12,86,14500,69,322,391,0.17647059
G1200860014600,12,86,14600,181,482,663,0.27300152
G1200860014700,12,86,14700,198,482,680,0.29117647
G1200860014800,12,86,14800,103,325,428,0.2406542
G1200860014900,12,86,14900,25,403,428,0.058411215
G1200860015000,12,86,15000,262,583,845,0.31005916
G1200860015100,12,86,15100,13,1111,1124,0.011565836
G1200860015200,12,86,15200,64,621,685,0.093430653
G1200860015300,12,86,15300,133,395,528,0.25189394
G1200860015400,12,86,15400,79,361,440,0.17954545
G1200860015500,12,86,15500,54,393,447,0.12080537
G1200860015600,12,86,15600,43,237,280,0.15357143
G1200860015700,12,86,15700,34,174,208,0.16346154
G1200860015800,12,86,15800,86,259,345,0.24927536
G1200860015900,12,86,15900,152,229,381,0.39895013
G1200860016000,12,86,16000,22,381,403,0.054590572
G1200860016100,12,86,16100,122,358,480,0.25416666
G1200860016200,12,86,16200,51,254,305,0.16721311
G1200860016300,12,86,16300,55,527,582,0.094501719
G1200860016400,12,86,16400,119,568,687,0.17321688
G1200860016500,12,86,16500,146,897,1043,0.13998082
G1200860016600,12,86,16600,108,221,329,0.32826748
G1200860016700,12,86,16700,122,404,526,0.23193917
G1200860016800,12,86,16800,35,342,377,0.092838198
G1200860016900,12,86,16900,113,447,560,0.20178571
G1200860017000,12,86,17000,175,438,613,0.28548124
G1200860017100,12,86,17100,199,431,630,0.31587303
G1200860017200,12,86,17200,10,351,361,0.02770083
G1200860017300,12,86,17300,80,296,376,0.21276596
G1200860017400,12,86,17400,206,388,594,0.34680134
G1200860017500,12,86,17500,127,273,400,0.3175
G1200860017600,12,86,17600,93,580,673,0.13818721
G1200860017700,12,86,17700,155,285,440,0.35227272
G1200860017800,12,86,17800,344,530,874,0.39359269
G1200860017900,12,86,17900,114,653,767,0.14863104
G1200860018000,12,86,18000,119,692,811,0.14673243
G1200860018100,12,86,18100,34,417,451,0.075388029
G1200860018200,12,86,18200,70,275,345,0.20289855
G1200860018300,12,86,18300,50,467,517,0.0967118
G1200860018400,12,86,18400,145,315,460,0.31521741
G1200860018500,12,86,18500,82,397,479,0.17118998
G1200860018600,12,86,18600,32,870,902,0.035476718
G1200860018700,12,86,18700,36,340,376,0.095744684
G1200860018800,12,86,18800,157,532,689,0.22786647
G1200860018900,12,86,18900,131,567,698,0.18767908
G1200860019000,12,86,19000,101,491,592,0.1706081
G1200860019100,12,86,19100,13,315,328,0.039634146
G1200860019200,12,86,19200,109,548,657,0.16590562
G1200860019300,12,86,19300,110,653,763,0.14416777
G1200860019400,12,86,19400,162,772,934,0.17344753
G1200860019500,12,86,19500,167,737,904,0.18473451
G1200860019600,12,86,19600,69,574,643,0.10730949
G1200860019700,12,86,19700,0,406,406,0
G1200860019800,12,86,19800,156,998,1154,0.13518198
G1200860019900,12,86,19900,80,1163,1243,0.064360417
G1200860020000,12,86,20000,150,615,765,0.19607843
G1200860020100,12,86,20100,0,395,395,0
G1200860020200,12,86,20200,77,352,429,0.17948718
G1200860020300,12,86,20300,82,316,398,0.20603015
G1200860490100,12,86,490100,85,73,158,0.53797466
G1200860980100,12,86,980100,0,0,0,
G1200860980200,12,86,980200,0,0,0,
G1200860980300,12,86,980300,0,8,8,0
G1200860980400,12,86,980400,0,0,0,
G1200860980500,12,86,980500,0,0,0,
G1200860980600,12,86,980600,0,0,0,
G1200860980700,12,86,980700,62,0,62,1
G1200860980800,12,86,980800,0,0,0,
G1200860980900,12,86,980900,0,0,0,
G1200860981000,12,86,981000,0,0,0,
G1200860990000,12,86,990000,0,0,0,
G1200870970200,12,87,970200,0,21,21,0
G1200870970300,12,87,970300,18,107,125,0.14399999
G1200870970400,12,87,970400,72,226,298,0.24161074
G1200870970500,12,87,970500,0,176,176,0
G1200870970600,12,87,970600,8,67,75,0.10666667
G1200870970700,12,87,970700,35,150,185,0.1891892
G1200870970800,12,87,970800,18,252,270,0.06666667
G1200870970900,12,87,970900,10,67,77,0.12987013
G1200870971001,12,87,971001,0,8,8,0
G1200870971002,12,87,971002,24,29,53,0.4528302
G1200870971100,12,87,971100,111,167,278,0.39928058
G1200870971200,12,87,971200,30,19,49,0.6122449
G1200870971300,12,87,971300,30,43,73,0.41095892
G1200870971401,12,87,971401,74,72,146,0.50684929
G1200870971402,12,87,971402,0,39,39,0
G1200870971501,12,87,971501,29,54,83,0.3493976
G1200870971502,12,87,971502,27,127,154,0.17532468
G1200870971600,12,87,971600,7,121,128,0.0546875
G1200870971700,12,87,971700,0,140,140,0
G1200870971800,12,87,971800,54,271,325,0.16615385
G1200870971900,12,87,971900,43,392,435,0.098850578
G1200870972000,12,87,972000,16,159,175,0.09142857
G1200870972100,12,87,972100,16,274,290,0.055172414
G1200870972200,12,87,972200,52,143,195,0.26666668
G1200870972300,12,87,972300,0,19,19,0
G1200870972400,12,87,972400,106,92,198,0.53535354
G1200870972500,12,87,972500,16,16,32,0.5
G1200870972600,12,87,972600,0,55,55,0
G1200870980000,12,87,980000,0,0,0,
G1200870980100,12,87,980100,0,0,0,
G1200870990000,12,87,990000,0,0,0,
G1200890050101,12,89,50101,177,213,390,0.45384616
G1200890050102,12,89,50102,0,259,259,0
G1200890050201,12,89,50201,0,24,24,0
G1200890050202,12,89,50202,43,355,398,0.1080402
G1200890050203,12,89,50203,9,184,193,0.046632126
G1200890050301,12,89,50301,29,860,889,0.032620922
G1200890050302,12,89,50302,134,506,640,0.20937499
G1200890050303,12,89,50303,549,844,1393,0.39411342
G1200890050400,12,89,50400,255,721,976,0.26127049
G1200890050502,12,89,50502,69,659,728,0.094780222
G1200890050503,12,89,50503,131,508,639,0.20500782
G1200890050504,12,89,50504,91,357,448,0.203125
G1200890990000,12,89,990000,0,0,0,
G1200910020100,12,91,20100,67,727,794,0.084382869
G1200910020200,12,91,20200,37,115,152,0.24342105
G1200910020301,12,91,20301,156,723,879,0.17747441
G1200910020302,12,91,20302,101,495,596,0.16946308
G1200910020400,12,91,20400,180,411,591,0.30456853
G1200910020500,12,91,20500,305,505,810,0.37654322
G1200910020600,12,91,20600,141,1143,1284,0.10981309
G1200910020700,12,91,20700,232,766,998,0.23246492
G1200910020800,12,91,20800,11,468,479,0.022964509
G1200910020900,12,91,20900,27,535,562,0.048042703
G1200910021001,12,91,21001,58,513,571,0.10157618
G1200910021002,12,91,21002,20,505,525,0.03809524
G1200910021101,12,91,21101,17,164,181,0.093922652
G1200910021102,12,91,21102,219,580,799,0.27409261
G1200910021200,12,91,21200,210,250,460,0.45652175
G1200910021400,12,91,21400,27,160,187,0.14438502
G1200910021501,12,91,21501,34,389,423,0.080378249
G1200910021502,12,91,21502,77,304,381,0.20209974
G1200910021600,12,91,21600,4,136,140,0.028571429
G1200910021700,12,91,21700,58,281,339,0.17109145
G1200910021801,12,91,21801,148,357,505,0.2930693
G1200910021802,12,91,21802,47,177,224,0.20982143
G1200910021900,12,91,21900,228,583,811,0.2811344
G1200910022001,12,91,22001,86,263,349,0.24641834
G1200910022002,12,91,22002,135,191,326,0.41411042
G1200910022100,12,91,22100,49,296,345,0.14202899
G1200910022300,12,91,22300,28,137,165,0.16969697
G1200910022400,12,91,22400,36,240,276,0.13043478
G1200910022500,12,91,22500,103,220,323,0.31888545
G1200910022600,12,91,22600,87,130,217,0.40092167
G1200910022700,12,91,22700,94,211,305,0.30819672
G1200910022800,12,91,22800,87,97,184,0.47282609
G1200910022900,12,91,22900,63,326,389,0.16195373
G1200910023100,12,91,23100,111,605,716,0.15502793
G1200910023200,12,91,23200,0,102,102,0
G1200910023303,12,91,23303,68,16,84,0.80952382
G1200910023304,12,91,23304,0,319,319,0
G1200910023305,12,91,23305,0,359,359,0
G1200910023306,12,91,23306,63,154,217,0.29032257
G1200910023307,12,91,23307,25,94,119,0.21008404
G1200910023308,12,91,23308,0,212,212,0
G1200910990100,12,91,990100,0,0,0,
G1200910990200,12,91,990200,0,0,0,
G1200930910101,12,93,910101,131,187,318,0.41194969
G1200930910102,12,93,910102,45,174,219,0.20547946
G1200930910201,12,93,910201,166,236,402,0.41293532
G1200930910202,12,93,910202,316,311,627,0.50398725
G1200930910300,12,93,910300,72,44,116,0.62068963
